control_number,n_lines,n_taxa,n_class,n_species,qty_total,value_total,value_missing,taxa,country_origin,country_imp_exp,port,purpose,source,year,month,target
2012992315,2,1,1,2,17,1700,0,reptile,US,CH,NY,T,C,2012,5,0
2012992323,1,1,1,1,4,4,0,shell,ID,FR,LO,T,W,2012,5,0
2012992381,1,1,0,1,102,874,0,shell,TH,TH,AN,T,W,2012,6,0
2012992401,1,1,0,1,8,336,0,shell,VN,HK,AN,T,W,2012,6,0
2012992415,1,1,1,1,9,4,0,shell,CN,CN,LO,T,W,2012,6,0
2012992450,1,1,1,1,2,288,0,reptile,LA,FR,ME,T,C,2012,6,0
2012992457,2,1,1,2,4,1398,0,reptile,AR,IT,ME,T,W,2012,6,0
2012992474,3,1,1,2,31,2428,0,reptile,ID,DE,ME,T,W,2012,6,0
2012992481,3,3,2,3,18525,5005,0,crustacean,LK,LK,LA,T,C,2012,6,0
2012992484,1,1,1,1,5,2765,0,shell,JP,CH,ME,T,W,2012,6,0
2012992498,3,1,1,3,12,14,0,shell,CN,DE,ME,T,W,2012,6,0
2012992503,1,1,1,1,2,43,0,shell,JP,CA,ME,T,W,2012,5,0
2012992512,2,1,1,1,6,34843,0,reptile,US,HK,AG,T,W,2012,5,0
2012992534,1,1,1,1,1,748,0,mammal,FI,IT,NW,T,C,2012,5,0
2012992556,1,1,1,1,2,537,0,shell,ID,DK,NW,T,W,2012,5,0
2012992619,1,1,1,1,1130,209,0,shell,AU,HK,SF,T,W,2012,6,0
2012992626,1,1,1,1,90,7797,0,fish,KR,IT,NY,T,W,2012,5,0
2012992632,2,2,2,2,5,1663,0,mammal,ID,CH,NW,T,C,2012,5,0
2012992661,1,1,1,1,9072,388,0,crustacean,CA,CA,CA,T,W,2012,5,0
2012992681,1,1,1,1,32,400,0,reptile,CN,CN,LO,T,W,2012,6,0
2012992684,3,2,2,3,2818,2508,0,crustacean,PH,PH,MI,T,W,2012,6,0
2012992689,1,1,1,1,3225,3914,0,shell,CN,CN,SE,T,W,2012,6,0
2012992725,1,1,1,1,862,755,0,insect,PH,PH,LA,T,C,2012,6,0
2012992731,1,1,1,1,655,21771,0,shell,VN,VN,LA,T,C,2012,6,0
2012992739,2,1,1,2,19086,75027,0,shell,PE,CN,LA,T,W,2012,6,0
2012992740,1,1,1,1,4,20755,0,mammal,FI,IT,NW,T,C,2012,5,0
2012992763,3,2,2,2,74,17758,0,mammal,JP,CH,NW,T,W,2012,5,0
2012992775,4,4,2,4,3520,1882,0,crustacean,PH,PH,LA,T,W,2012,6,0
2012992783,1,1,1,1,1,2,0,shell,NZ,TH,SE,T,W,2012,2,0
2012992808,4,4,2,4,3719,1090,0,crustacean,PH,PH,MI,T,W,2012,6,0
2012992826,2,1,1,2,432,93125,0,mammal,ZW,ZW,DF,T,W,2012,5,0
2012992827,6,2,2,6,3090,891,0,reptile,VN,VN,LA,T,W,2012,6,0
2012992830,1,1,1,1,1,2,0,shell,NZ,TH,SE,T,W,2011,7,0
2012992864,1,1,1,1,5760,5947,0,bird,CN,TW,LA,T,C,2012,6,0
2012992870,3,1,1,2,17,350,0,shell,JP,JP,LA,T,W,2012,6,0
2012992889,1,1,1,1,1,750,0,mammal,CA,CA,PB,H,W,2012,6,0
2012992923,1,1,1,1,20412,81000,0,shell,CN,CN,BO,T,W,2012,6,0
2012992932,1,1,1,1,19074,92653,0,shell,CN,CN,BO,T,W,2012,6,0
2012992942,2,2,2,2,34800,5429,0,amphibian,SG,SG,TP,T,C,2012,6,0
2012992944,1,1,1,1,19069,89789,0,shell,CN,CN,BO,T,W,2012,6,0
2012992945,1,1,1,1,2,861,0,bird,ZA,GB,NW,P,C,2012,5,0
2012992958,2,2,2,2,24,1368,0,mammal,XX,IT,ME,T,F,2012,5,0
2012992961,1,1,1,1,50,7332,0,shell,ID,CH,NW,T,C,2012,5,0
2012992963,1,1,1,1,1500,1452,0,shell,AU,IT,NW,T,C,2012,5,0
2012993013,1,1,1,1,18,5246,0,reptile,ID,IT,NY,T,W,2012,6,0
2012993047,2,1,1,1,10374,141,0,shell,JP,HK,LA,T,R,2012,5,0
2012993050,1,1,1,1,210,3150,0,shell,ID,ID,LA,T,W,2012,6,0
2012993061,1,1,1,1,1,0,0,mammal,CA,CA,SU,H,W,2012,6,0
2012993063,10,1,2,10,6280,5710,0,shell,PH,PH,SJ,T,W,2012,5,0
2012993084,1,1,1,1,81,1177,0,shell,ID,IT,NW,T,C,2012,6,0
2012993094,1,1,0,1,20,2700,0,shell,PH,PH,DF,T,W,2012,5,0
2012993095,1,1,1,1,32064,687,0,shell,ID,HK,LA,T,W,2012,6,0
2012993110,1,1,1,1,1,1,0,insect,XX,FR,NW,S,U,2012,6,0
2012993111,2,2,2,2,550,7417,0,mammal,NZ,IT,NW,T,C,2012,6,0
2012993119,1,1,1,1,4,794,0,reptile,TH,IT,NW,T,C,2012,6,0
2012993147,1,1,1,1,1233,15481,0,shell,VN,VN,LA,T,W,2012,6,0
2012993163,1,1,1,1,4,17,0,coral,MH,MH,HA,P,W,2012,5,1
2012993166,1,1,1,1,17690,103188,0,shell,PH,PH,LA,T,W,2012,6,0
2012993173,4,1,1,3,12,5125,0,mammal,DK,FR,NY,T,C,2012,6,0
2012993176,2,2,2,2,27,951,0,mammal,NZ,JM,LA,T,C,2012,6,0
2012993177,1,1,1,1,4,180,0,reptile,CN,CN,NY,T,C,2012,6,0
2012993182,1,1,1,1,100,3364,0,reptile,ZA,IT,NY,T,C,2012,5,0
2012993184,1,1,1,1,2,21,0,shell,ID,DE,LO,T,W,2012,6,0
2012993185,1,1,1,1,330,66,0,shell,AU,IT,LO,T,C,2012,6,0
2012993192,15,1,1,4,82,98916,0,reptile,ID,IT,NY,T,W,2012,6,0
2012993198,1,1,1,1,538,3652,0,fish,BR,BR,NY,T,W,2012,6,0
2012993200,1,1,1,1,7374,4642,0,fish,MY,MY,NY,T,C,2012,6,0
2012993214,2,2,2,2,203,3222,0,fish,CN,TW,LO,T,W,2012,6,0
2012993217,1,1,1,1,182,2447,0,shell,JP,IT,LO,T,W,2012,6,0
2012993220,1,1,1,1,20,4,0,shell,AU,IT,LO,T,C,2012,5,0
2012993286,1,1,1,1,22680,129000,0,shell,CN,HK,NW,T,W,2012,6,0
2012993292,1,1,1,1,224,15491,0,reptile,CN,FR,NW,T,W,2012,6,0
2012993303,9,1,1,9,11,9403,0,mammal,ZW,ZA,DF,H,W,2012,5,0
2012993305,1,1,1,1,500,100,0,shell,ID,HK,DF,T,W,2012,6,0
2012993306,1,1,1,1,3853,2379,0,fish,CO,CO,NY,T,W,2012,6,0
2012993336,1,1,1,1,2,6165,0,shell,US,GB,NW,T,W,2012,5,0
2012993337,2,2,2,2,75,2818,0,fish,KE,KR,NY,T,W,2012,6,0
2012993409,1,1,1,1,63,2,0,mammal,VN,KR,LA,M,C,2012,6,0
2012993422,1,1,1,1,1,35000,0,mammal,MX,MX,NG,H,W,2012,4,0
2012993428,1,1,1,1,9242,5318,0,fish,TH,TH,NY,T,W,2012,5,0
2012993435,4,4,2,4,2692,2715,0,crustacean,PH,PH,LA,T,W,2012,6,0
2012993455,1,1,1,1,1,800,0,mammal,CA,CA,PB,H,W,2012,6,0
2012993460,1,1,1,1,1,3500,0,mammal,MX,MX,NG,H,W,2012,4,0
2012993462,1,1,1,1,4794,5277,0,fish,CO,CO,NY,T,W,2012,5,0
2012993487,3,2,2,3,6920,5391,0,crustacean,TW,TW,NY,T,C,2012,5,0
2012993491,1,1,1,1,1800,2034,0,shell,CN,CN,HN,T,W,2012,6,0
2012993500,4,1,1,4,5,4830,0,mammal,ZA,ZA,HN,H,W,2012,5,0
2012993502,1,1,1,1,2,1230,0,mammal,BW,ZA,HN,P,W,2012,5,0
2012993510,1,1,1,1,1,2,0,shell,PH,PH,LO,T,W,2012,6,0
2012993514,1,1,1,1,8,277,0,shell,CN,HK,LO,T,F,2012,6,0
2012993533,1,1,1,1,1,35000,0,mammal,MX,MX,NG,H,W,2012,3,0
2012993535,1,1,1,1,2,1,0,shell,ID,CH,LO,T,W,2012,6,0
2012993568,3,1,1,3,640,3390,0,reptile,BJ,GH,MI,T,R,2012,5,0
2012993608,1,1,1,1,1,50000,0,mammal,MX,MX,PX,H,W,2012,1,0
2012993612,11,1,1,11,15,6200,0,mammal,ZA,ZA,HN,H,W,2012,5,0
2012993641,2,2,2,2,11,1300,0,bird,CO,HK,AN,T,W,2012,6,0
2012993654,6,1,1,6,7,3969,0,mammal,ZA,ZA,CH,H,W,2012,5,0
2012993676,1,1,1,1,780,1950,0,shell,PH,PH,NY,T,W,2012,6,0
2012993677,1,1,1,1,100,1268,0,shell,JP,JP,LA,T,W,2012,6,0
2012993680,1,1,1,1,1,800,0,mammal,CA,CA,PB,H,W,2012,6,0
2012993707,4,1,1,4,377,6614,0,fish,CA,CA,BN,T,C,2012,6,0
2012993709,1,1,1,1,1,0,0,mammal,MX,MX,PX,E,W,2011,12,0
2012993713,1,1,1,1,1,95,0,shell,CN,GB,NW,T,W,2012,5,0
2012993722,5,1,1,1,5,6,0,shell,NC,IT,HA,P,W,2012,5,0
2012993728,1,1,1,1,177,531,0,shell,ID,HK,NY,T,W,2012,6,0
2012993734,1,1,1,1,1,4,0,shell,KE,DE,HA,P,W,2012,5,0
2012993736,12,1,3,10,7288,42178,0,shell,PH,CA,BL,T,W,2012,5,0
2012993749,2,1,1,1,12,10,0,shell,ID,SG,HA,P,W,2012,5,0
2012993750,1,1,1,1,1860,49726,0,mammal,NZ,NZ,LA,T,C,2012,6,0
2012993751,1,1,1,1,103,0,0,reptile,MX,MX,NG,S,W,2011,9,0
2012993760,1,1,0,1,7,29,0,shell,PH,PH,AN,P,W,2012,6,0
2012993782,1,1,1,1,1,45000,0,mammal,MX,MX,NG,H,W,2011,10,0
2012993784,2,2,1,2,329,379,0,fish,BZ,BZ,SF,T,W,2012,6,0
2012993787,1,1,1,1,1,45000,0,mammal,MX,MX,NG,H,W,2011,10,0
2012993788,5,1,1,1,5,7,0,shell,MG,AU,HA,P,W,2012,5,0
2012993801,1,1,1,1,1,12,0,fish,MX,MX,EL,P,W,2012,5,1
2012993803,3,2,1,3,11536,3557,0,fish,SG,SG,SF,T,W,2012,6,0
2012993804,2,2,2,2,15370,2419,0,crustacean,TH,TH,SF,T,W,2012,6,0
2012993812,9,3,4,9,333,35121,0,mammal,ZA,ZA,AT,T,W,2012,6,0
2012993818,2,1,1,1,98,290,0,plant,XX,SA,DU,P,W,2012,5,1
2012993841,1,1,1,1,2280,524,0,shell,AU,HK,ME,T,W,2012,6,0
2012993847,1,1,1,1,1,0,0,mammal,CA,CA,1,H,W,2012,6,0
2012993853,1,1,1,1,1,0,0,mammal,CA,CA,1,H,W,2012,5,0
2012993855,1,1,1,1,30,4164,0,bird,ZA,ZA,DF,T,W,2012,5,0
2012993863,1,1,0,1,700,1740,0,shell,ID,ID,AT,T,W,2012,5,0
2012993929,1,1,1,1,8000,31860,0,amphibian,TW,TW,SF,T,C,2012,6,0
2012993932,1,1,1,1,87,470,0,mammal,US,ID,CH,T,W,2012,6,0
2012993942,1,1,1,1,600,12,0,shell,IN,IN,CH,T,W,2012,6,0
2012993943,1,1,1,1,35760,18502,0,bird,CN,CN,DF,T,R,2012,5,0
2012993960,1,1,1,1,4572,951,0,shell,CN,TH,DF,T,W,2012,5,0
2012993982,1,1,1,1,15000,16461,0,amphibian,MX,MX,BV,E,W,2012,5,0
2012994005,4,1,1,4,11736,4911,0,shell,CN,HK,CH,T,W,2012,5,0
2012994025,1,1,1,1,1,353,0,bird,ZA,IT,LA,T,C,2012,6,0
2012994030,5,4,3,5,440,1897,0,fish,VN,VN,SF,T,W,2012,6,0
2012994041,6,2,2,6,59,5034,0,mammal,FI,IT,LA,T,C,2012,6,0
2012994045,5,3,3,5,798,63298,0,reptile,CO,ES,NY,T,C,2012,6,0
2012994057,4,1,1,4,5,430,0,mammal,NZ,NZ,PT,H,W,2012,5,0
2012994069,2,1,1,2,2700,7943,0,mammal,CN,JP,PT,T,C,2012,5,0
2012994081,7,1,1,7,16,5750,0,mammal,ZA,ZA,CH,H,W,2012,5,0
2012994085,1,1,1,1,48,7008,0,reptile,CN,IT,NY,T,W,2012,6,0
2012994136,17,3,5,16,741,120,0,shell,MX,MX,SY,T,W,2012,6,0
2012994159,1,1,1,1,198,1632,0,fish,KI,KI,HA,T,W,2012,6,0
2012994160,3,1,1,3,5,7115,0,mammal,FI,HK,ME,T,W,2012,6,0
2012994188,1,1,1,1,830,291,0,shell,CN,CN,LO,T,W,2012,6,0
2012994199,1,1,1,1,1,98,0,shell,ID,DE,LO,T,W,2012,6,0
2012994208,2,2,2,2,5,20,0,bird,XX,IS,ME,T,W,2012,5,0
2012994218,1,1,1,1,60,1,0,mammal,XX,BB,ME,M,C,2012,6,0
2012994225,12,1,1,2,221,20593,0,reptile,US,CH,NW,T,W,2012,5,0
2012994226,6,1,1,5,31,0,0,coral,MU,DK,BA,S,W,2012,6,0
2012994229,1,1,1,1,1,2269,0,reptile,ID,FR,NW,T,W,2012,6,0
2012994242,1,1,1,1,232,15514,0,mammal,US,CH,NW,T,W,2012,6,0
2012994262,2,1,1,2,108,19,0,shell,SD,HK,NW,T,W,2012,6,0
2012994294,1,1,1,1,680,1700,0,shell,US,MX,NG,T,W,2011,7,0
2012994299,2,1,1,2,1700,3680,0,shell,MX,MX,NG,T,W,2011,7,0
2012994300,3,2,2,3,54,10683,0,mammal,FI,CH,NW,T,C,2012,5,0
2012994301,1,1,1,1,3297,1370,0,fish,PE,PE,AT,T,W,2012,6,0
2012994303,3,2,2,2,126,12629,0,reptile,ID,CH,NW,T,C,2012,6,0
2012994330,2,1,1,2,230,541,0,shell,MX,MX,NG,T,W,2011,10,0
2012994355,2,1,1,2,400,2530,0,mammal,MX,MX,NG,T,W,2011,12,0
2012994358,1,1,1,1,1,500,0,bird,MX,MX,NG,H,W,2012,1,0
2012994360,1,1,1,1,1,15,0,shell,CN,TH,NY,T,W,2012,6,0
2012994364,1,1,1,1,1,1000,0,mammal,MX,MX,NG,H,W,2012,1,0
2012994387,2,1,1,2,1926,10548,0,shell,TH,TH,NW,T,W,2012,6,0
2012994389,1,1,1,1,1,7000,0,mammal,MX,MX,NG,H,W,2012,2,0
2012994390,2,2,2,2,770,205118,0,bird,NZ,HK,NW,T,C,2012,6,0
2012994459,1,1,1,1,1,3000,0,mammal,MX,MX,NG,H,W,2012,3,0
2012994478,2,1,1,2,8,448,0,mammal,AU,IT,NY,T,F,2012,6,0
2012994485,1,1,1,1,1,1,0,shell,AU,CH,DF,T,W,2012,6,0
2012994503,1,1,1,1,124000,17958,0,fish,CZ,CZ,TP,T,C,2012,6,0
2012994528,2,1,1,1,230,11400,0,mammal,MX,MX,NG,T,W,2012,4,0
2012994542,3,3,2,3,848,884,0,crustacean,ID,ID,MI,T,W,2012,6,0
2012994560,1,1,1,1,2,0,0,bird,MX,MX,NG,H,W,2012,3,0
2012994561,2,2,2,2,415,134,0,mammal,NZ,IT,MI,T,C,2012,5,0
2012994562,2,1,1,2,1539,15691,0,mammal,TZ,TZ,MI,T,W,2012,6,0
2012994567,1,1,0,1,9700,131191,0,shell,CN,TH,AN,T,W,2012,6,0
2012994570,1,1,1,1,1,3000,0,mammal,MX,MX,NG,H,W,2012,1,0
2012994571,1,1,0,1,438,1843,0,shell,TH,TH,AN,T,W,2012,6,0
2012994586,1,1,1,1,1,0,0,mammal,MX,MX,PX,H,W,2012,1,0
2012994592,2,1,1,2,105,0,0,bird,MX,MX,PX,H,W,2012,1,0
2012994605,1,1,1,1,18007,20000,0,shell,MX,MX,NG,T,W,2012,4,0
2012994610,3,2,2,3,4,185,0,shell,JP,JP,AT,T,W,2012,6,0
2012994623,1,1,1,1,1,1000,0,mammal,CA,CA,PB,H,W,2012,6,0
2012994624,1,1,1,1,6,6,0,shell,CN,DE,ME,T,W,2012,6,0
2012994628,1,1,1,1,55,2970,0,shell,PH,PH,SF,T,W,2012,6,0
2012994630,1,1,0,1,100,1350,0,shell,CN,CN,AN,T,W,2012,6,0
2012994657,1,1,1,1,4,20116,0,mammal,FI,IT,NY,T,R,2012,6,0
2012994667,2,1,1,2,198,8685,0,mammal,AU,AU,DF,T,W,2012,6,0
2012994699,5,3,4,5,9,633,0,shell,JP,JP,MI,T,W,2012,6,0
2012994700,6,1,1,6,8,6206,0,mammal,ZA,ZA,AT,H,W,2012,5,0
2012994734,1,1,1,1,1,1500,0,mammal,BW,BW,SE,H,W,2012,5,0
2012994740,1,1,1,1,1,650,0,mammal,CA,CA,PB,H,W,2012,6,0
2012994756,1,1,1,1,10,15534,0,reptile,US,CH,DF,T,W,2012,6,0
2012994783,1,1,1,1,3,4,0,shell,CN,DE,ME,T,W,2012,6,0
2012994792,1,1,1,1,576,10,0,mammal,CN,CA,CH,T,C,2012,6,0
2012994799,4,2,2,4,8400,70,0,bird,US,KE,ME,T,W,2012,6,0
2012994803,40,3,2,40,439,2151,0,coral,FJ,FJ,CH,T,W,2012,6,0
2012994819,1,1,1,1,43610,2442,0,shell,ID,HK,BO,T,C,2012,6,0
2012994824,2,2,1,2,895,3462,0,fish,MV,MV,LA,T,W,2012,6,0
2012994826,12,1,1,1,59,0,0,spider,PH,DE,BO,S,W,2012,5,0
2012994834,1,1,1,1,13,26880,0,mammal,US,CA,NY,T,P,2012,5,0
2012994838,1,1,1,1,10433,120750,0,shell,BZ,BZ,MI,T,W,2012,5,0
2012994863,1,1,1,1,17548,178817,0,mammal,CA,CA,SW,T,R,2012,6,0
2012994865,2,1,1,1,3,16743,0,reptile,US,IT,NY,T,W,2012,6,0
2012994878,2,1,1,2,3,2389,0,reptile,VN,IT,NY,T,C,2012,6,0
2012994881,3,1,1,3,3,750,0,mammal,NZ,NZ,CH,H,W,2012,5,0
2012994888,5,1,1,5,83,76599,0,mammal,FI,IT,NY,T,W,2012,5,0
2012994916,1,1,1,1,4,200,0,reptile,ID,ID,NY,P,W,2012,6,1
2012994927,1,1,1,1,288000,21600,0,bird,TH,TH,LA,T,C,2012,6,0
2012994954,4,2,1,2,15283,6437,0,shell,PH,PH,HA,T,W,2012,5,1
2012994961,11,1,2,11,1992,1236,0,shell,AU,MX,LO,T,W,2012,6,0
2012994986,1,1,1,1,4,3840,0,mammal,DK,HK,ME,T,W,2012,6,0
2012994988,2,1,1,2,3,327,0,mammal,US,HK,ME,T,W,2012,6,0
2012995002,1,1,1,1,1,22397,0,reptile,AU,FR,NW,T,R,2012,6,0
2012995003,1,1,1,1,1,1928,0,reptile,MY,FR,NW,T,W,2012,6,0
2012995036,1,1,1,1,1,63,0,mammal,IT,IT,NW,P,R,2012,5,0
2012995058,1,1,1,1,10087,3272,0,fish,PE,PE,MI,T,W,2012,6,0
2012995062,5,3,3,4,28,642,0,echinoderms,JP,JP,NY,T,W,2012,6,0
2012995092,8,2,2,8,9,14700,0,mammal,ZM,ZM,CH,H,W,2012,5,0
2012995115,1,1,1,1,1,260,0,mammal,US,CA,CP,P,R,2012,6,0
2012995123,1,1,1,1,34,204,0,shell,CN,CN,LO,T,W,2012,6,0
2012995136,1,1,1,1,68,8907,0,mammal,NZ,IT,NY,T,C,2012,6,0
2012995148,2,2,1,2,87,17734,0,bird,PH,PH,AT,T,W,2012,6,0
2012995161,1,1,1,1,167,4831,0,shell,ES,ES,SE,T,W,2012,6,0
2012995173,1,1,1,1,18144,95200,0,shell,CN,CN,BO,T,W,2012,6,0
2012995210,1,1,1,1,3,996,0,shell,AU,ES,NY,T,W,2012,6,0
2012995228,1,1,1,1,5,145,0,coral,JP,JP,LA,T,C,2012,6,0
2012995250,6,4,4,4,175,4830,0,fish,KR,KR,LA,T,C,2012,6,0
2012995300,2,1,1,2,249,4600,0,reptile,ML,ML,MI,T,F,2012,6,1
2012995302,1,1,0,1,90,1972,0,shell,VN,VN,AN,T,W,2012,6,0
2012995326,25,7,8,18,8227,85554,0,shell,SE,SE,CH,T,W,2012,6,0
2012995354,8,3,4,5,175,5743,0,fish,KR,KR,SF,T,F,2012,6,0
2012995392,2,1,1,1,742,49,0,mammal,DE,DE,CH,T,C,2012,6,0
2012995421,4,1,1,2,4,45923,0,reptile,ZW,FR,LA,T,C,2012,6,0
2012995425,1,1,1,1,77,2465,0,reptile,CN,HK,SF,T,W,2012,6,0
2012995447,1,1,1,1,1408,226,0,shell,VU,TH,NY,T,R,2012,6,0
2012995456,2,1,1,2,2,3050,0,mammal,ZW,ZW,CH,H,W,2012,5,0
2012995471,18,3,5,17,3689,715,0,shell,MX,MX,SY,T,W,2012,6,0
2012995497,1,1,1,1,2,410,0,shell,ID,GB,SF,P,W,2012,6,0
2012995531,2,1,2,2,3,60,0,shell,AU,GB,ME,T,C,2012,6,0
2012995552,1,1,1,1,12,16,0,shell,CN,DE,ME,T,W,2012,6,0
2012995555,1,1,1,1,64,1209,0,reptile,CN,IT,NY,T,W,2012,6,0
2012995557,1,1,1,1,6,8,0,shell,CN,DE,ME,T,W,2012,6,0
2012995558,1,1,1,1,1,784,0,mammal,FI,FR,NY,T,C,2012,6,0
2012995571,9,1,1,1,25,5149,0,reptile,US,CH,LA,T,W,2012,6,0
2012995573,2,2,1,2,1218,1500,0,fish,PH,PH,NY,T,W,2012,6,0
2012995576,7,1,1,3,673,59975,0,reptile,VE,IT,NY,T,W,2012,6,0
2012995578,1,1,1,1,1,3650,0,mammal,CN,HK,NY,T,W,2012,6,0
2012995594,4,2,2,4,877,20724,0,shell,JP,JP,AG,T,W,2012,6,0
2012995596,3,2,2,3,28,2825,0,reptile,US,CH,NY,T,C,2012,6,0
2012995601,3,1,1,3,3,6306,0,mammal,FI,FR,NY,T,C,2012,6,0
2012995618,1,1,1,1,1,823,0,reptile,AU,GB,ME,P,W,2012,5,0
2012995623,7,3,3,5,17,9,0,mammal,VE,VE,ME,P,W,2012,3,1
2012995625,1,1,1,1,3,4,0,shell,CN,DE,ME,T,W,2012,6,0
2012995627,1,1,1,1,94,4225,0,reptile,US,DE,LO,T,W,2012,6,0
2012995638,2,2,2,2,14,3316,0,mammal,PE,IT,ME,T,W,2012,5,1
2012995640,3,1,1,3,15,18,0,shell,CN,DE,ME,T,W,2012,5,0
2012995650,1,1,1,1,510,105,0,shell,AU,HK,LO,T,W,2012,6,0
2012995658,1,1,1,1,2,720,0,reptile,ID,FR,ME,T,C,2012,6,0
2012995678,2,1,1,1,69,2027,0,mammal,RU,CA,BN,T,C,2012,6,0
2012995764,1,1,1,1,270,1675,0,shell,AU,GB,NW,T,W,2012,5,0
2012995781,1,1,1,1,16190,45674,0,shell,CN,CN,HA,T,W,2012,5,0
2012995828,1,1,1,1,1,117,0,reptile,US,CH,NW,T,C,2012,6,0
2012995845,1,1,1,1,3,0,0,bird,ZZ,ZZ,HA,S,W,2012,5,0
2012995848,4,1,1,4,4,2410,0,mammal,ZA,ZA,SE,H,W,2012,6,0
2012995855,2,1,1,1,2,880,0,reptile,US,CH,NY,T,W,2012,6,0
2012995862,5,1,1,3,12,128,0,shell,PH,PH,HA,P,W,2012,5,0
2012995895,1,1,1,1,3,75,0,reptile,SG,IT,NY,T,W,2012,6,0
2012995923,1,1,1,1,1000,10000,0,reptile,TG,TG,MI,T,R,2012,6,0
2012995928,1,1,1,1,2,666,0,reptile,VN,FR,NW,T,C,2012,6,0
2012995935,3,3,2,3,1696,1872,0,crustacean,PH,PH,LA,T,W,2012,6,0
2012995967,1,1,1,1,47,97000,0,mammal,CA,CA,SW,T,R,2012,5,0
2012995979,6,2,2,6,6,800,0,mammal,XX,AE,LA,T,W,2012,5,1
2012995983,1,1,1,1,8400,37800,0,shell,ID,ID,SF,T,W,2012,6,0
2012995999,1,1,1,1,36,3029,0,reptile,CN,FR,LA,T,W,2012,6,0
2012996009,2,1,2,2,1340,160,0,shell,AU,IT,LA,T,W,2012,6,0
2012996010,2,1,1,1,4,362,0,reptile,VN,FR,NW,T,C,2012,6,0
2012996017,2,1,1,2,50832,3987,0,shell,JP,HK,NW,T,W,2012,6,0
2012996036,1,1,1,1,4000,2000,0,shell,CN,CN,LA,T,W,2012,6,0
2012996041,2,1,1,2,3,2771,0,reptile,ID,NL,MI,T,C,2012,6,0
2012996054,1,1,1,1,1,917,0,mammal,NZ,NZ,HN,H,W,2012,5,0
2012996070,1,1,1,1,1,9613,0,shell,AU,GB,NW,T,C,2012,5,0
2012996080,1,1,1,1,840,2100,0,shell,PH,PH,NW,T,W,2012,6,0
2012996119,2,2,2,2,26,3767,0,reptile,ID,CH,NW,T,W,2012,6,0
2012996175,2,1,1,2,5,658,0,mammal,NZ,CH,NW,T,C,2012,6,0
2012996178,1,1,1,1,194,5723,0,bird,ZA,MX,SF,T,C,2012,6,0
2012996193,1,1,1,1,1,1328,0,mammal,NZ,FR,NY,T,C,2012,6,0
2012996197,26,3,4,7,856,31050,0,reptile,KR,MX,SF,T,P,2012,6,0
2012996201,4,3,4,4,188,1033,0,fish,MX,MX,SY,T,W,2012,6,0
2012996217,1,1,1,1,1,500,0,bird,US,CA,SU,P,F,2012,6,0
2012996226,1,1,1,1,1,300,0,mammal,CA,CA,BL,H,W,2012,5,0
2012996239,1,1,1,1,1,250,0,bird,US,FR,NY,T,C,2012,6,0
2012996240,1,1,1,1,26,1058,0,shell,ID,ID,ME,T,W,2012,6,0
2012996243,1,1,1,1,13,3679,0,mammal,IT,IT,LA,T,W,2012,6,0
2012996245,1,1,1,1,4,1702,0,reptile,CN,CN,LA,T,F,2012,6,0
2012996246,1,1,1,1,2,30,0,shell,PH,PH,LO,T,W,2012,6,0
2012996260,1,1,1,1,17,3,0,shell,ID,HK,LO,T,W,2012,6,0
2012996267,1,1,1,1,965,2413,0,shell,CN,HK,ME,T,W,2012,6,0
2012996284,1,1,1,1,72,1379,0,shell,JP,JP,HA,T,W,2012,6,0
2012996288,2,1,1,1,25,1685,0,reptile,US,CH,ME,T,W,2012,6,0
2012996296,1,1,1,1,745,1229,0,shell,ID,HK,ME,T,W,2012,6,0
2012996329,1,1,1,1,7,97,0,coral,CN,JP,AN,T,W,2012,6,0
2012996330,1,1,0,1,18000,1754,0,shell,KR,KR,AN,T,W,2012,6,0
2012996333,1,1,0,1,310,1193,0,shell,TH,TH,AN,T,W,2012,6,0
2012996338,1,1,0,1,13,45,0,shell,TH,TH,AN,T,W,2012,6,0
2012996353,1,1,0,1,1000,30,0,shell,CN,CN,AN,T,W,2012,6,0
2012996390,1,1,1,1,3,4,0,shell,CN,DE,ME,T,W,2012,6,0
2012996392,1,1,1,1,6,7,0,shell,CN,DE,ME,T,W,2012,6,0
2012996399,1,1,1,1,1,191,0,mammal,FI,HK,ME,T,W,2012,6,0
2012996413,1,1,1,1,900,2616,0,shell,AU,HK,ME,T,W,2012,6,0
2012996416,1,1,1,1,2,100,0,mammal,IT,IT,ME,T,W,2012,6,0
2012996422,1,1,1,1,2,118,0,reptile,US,CH,ME,T,W,2012,6,0
2012996433,8,4,3,6,3775,3001,0,coral,VN,VN,LA,T,C,2012,6,0
2012996463,8,4,4,8,42725,14255,0,amphibian,CN,HK,LA,T,W,2012,6,0
2012996473,9,1,1,4,87,108550,0,mammal,FI,RU,NY,T,R,2012,6,0
2012996511,1,1,1,1,1,2500,0,mammal,CA,CA,CP,P,W,2012,6,0
2012996531,5,1,1,5,5,3874,0,mammal,ZA,ZA,BA,H,W,2012,6,0
2012996541,3,1,1,3,83,0,0,amphibian,BR,DE,BA,S,W,2012,6,0
2012996555,1,1,1,1,3158,69642,0,fish,FR,DE,NW,T,C,2012,6,0
2012996561,2,2,2,2,1448,17858,0,echinoderms,CN,HK,NW,T,C,2012,6,0
2012996590,1,1,1,1,5987,34320,0,shell,IN,IN,NW,T,W,2012,6,0
